Date,MP,FD_Points,FD_Points_Per_Minute,Player
2021-04-02,23.783333333333335,12.6,0.5297827610371408,Brook Lopez
2021-04-03,31.050000000000004,39.8,1.2818035426731076,Brook Lopez
2021-04-06,33.21666666666667,21.6,0.650275965880582,Brook Lopez
2021-04-08,30.683333333333337,25.3,0.8245518739815317,Brook Lopez
2021-04-11,22.15,15.3,0.690744920993228,Brook Lopez
2021-04-14,22.833333333333332,39.6,1.734306569343066,Brook Lopez
2021-04-15,31.28333333333334,33.4,1.0676611614278102,Brook Lopez
2021-04-17,28.533333333333335,22.6,0.7920560747663551,Brook Lopez
2021-04-19,33.21666666666667,19.0,0.572002007024586,Brook Lopez
2021-04-22,23.183333333333334,27.3,1.1775700934579438,Brook Lopez
2021-04-24,18.45,14.9,0.8075880758807589,Brook Lopez
2021-04-25,28.716666666666665,21.2,0.7382472431804992,Brook Lopez
2021-04-27,26.716666666666665,34.8,1.3025577043044292,Brook Lopez
2021-04-29,30.86666666666667,21.3,0.6900647948164146,Brook Lopez
2021-04-30,33.96666666666667,39.9,1.1746810598626103,Brook Lopez
2021-05-02,25.466666666666665,27.2,1.068062827225131,Brook Lopez
2020-12-23,16.533333333333335,7.6,0.45967741935483863,Robin Lopez
2020-12-26,17.933333333333334,10.6,0.5910780669144982,Robin Lopez
2020-12-27,15.550000000000002,12.0,0.7717041800643085,Robin Lopez
2020-12-29,13.55,12.2,0.9003690036900368,Robin Lopez
2020-12-31,6.316666666666666,1.2,0.18997361477572558,Robin Lopez
2021-01-01,19.666666666666668,29.2,1.4847457627118643,Robin Lopez
2021-01-03,20.316666666666666,18.5,0.9105824446267432,Robin Lopez
2021-01-06,14.083333333333334,8.9,0.6319526627218935,Robin Lopez
2021-01-08,6.883333333333334,8.6,1.2493946731234866,Robin Lopez
2021-01-09,21.016666666666666,13.2,0.6280729579698652,Robin Lopez
2021-01-11,25.966666666666665,27.2,1.0474967907573813,Robin Lopez
2021-01-24,24.416666666666668,24.9,1.0197952218430033,Robin Lopez
2021-01-26,29.833333333333332,22.3,0.7474860335195531,Robin Lopez
2021-01-27,22.533333333333335,19.6,0.8698224852071006,Robin Lopez
2021-01-29,20.166666666666668,8.8,0.4363636363636364,Robin Lopez
2021-01-31,17.933333333333334,16.8,0.9368029739776952,Robin Lopez
2021-02-02,12.533333333333333,6.2,0.4946808510638298,Robin Lopez
2021-02-03,18.216666666666665,18.8,1.0320219579139982,Robin Lopez
2021-02-05,19.666666666666668,17.9,0.9101694915254236,Robin Lopez
2021-02-07,22.966666666666665,19.0,0.8272859216255444,Robin Lopez
2021-02-08,27.1,18.5,0.6826568265682657,Robin Lopez
2021-02-10,18.566666666666666,23.5,1.2657091561938958,Robin Lopez
2021-02-12,20.666666666666668,11.8,0.5709677419354838,Robin Lopez
2021-02-14,25.533333333333335,20.3,0.7950391644908616,Robin Lopez
2021-02-15,20.133333333333333,17.1,0.8493377483443709,Robin Lopez
2021-02-17,26.783333333333335,15.8,0.5899191039203485,Robin Lopez
2021-02-20,27.766666666666666,34.2,1.2316926770708285,Robin Lopez
2021-02-22,30.016666666666666,21.4,0.7129372570794003,Robin Lopez
2021-02-23,16.950000000000003,10.6,0.6253687315634217,Robin Lopez
2021-02-25,25.0,12.6,0.504,Robin Lopez
2021-02-27,17.4,11.7,0.6724137931034483,Robin Lopez
2021-02-28,27.916666666666668,17.1,0.6125373134328358,Robin Lopez
2021-03-02,13.9,17.0,1.223021582733813,Robin Lopez
2021-03-04,26.216666666666665,23.9,0.9116338207247299,Robin Lopez
2021-03-10,23.366666666666667,13.7,0.586305278174037,Robin Lopez
2021-03-12,26.3,16.5,0.6273764258555133,Robin Lopez
2021-03-13,14.883333333333333,5.4,0.3628219484882419,Robin Lopez
2021-03-15,8.766666666666667,8.9,1.015209125475285,Robin Lopez
2021-03-17,21.616666666666667,16.6,0.7679259830377796,Robin Lopez
2021-03-18,27.6,20.0,0.7246376811594203,Robin Lopez
2021-03-21,19.183333333333334,21.5,1.1207645525629888,Robin Lopez
2021-03-23,7.116666666666666,8.0,1.124121779859485,Robin Lopez
2021-03-25,25.366666666666667,16.8,0.6622864651773982,Robin Lopez
2021-03-27,19.516666666666666,23.8,1.2194705380017081,Robin Lopez
2021-03-29,10.833333333333334,8.8,0.8123076923076923,Robin Lopez
2021-03-30,26.85,28.2,1.0502793296089385,Robin Lopez
2021-04-01,26.916666666666668,30.9,1.1479876160990712,Robin Lopez
2021-04-03,32.01666666666667,25.8,0.8058302967204579,Robin Lopez
2021-04-05,8.783333333333333,2.2,0.2504743833017078,Robin Lopez
2021-04-07,28.9,23.4,0.8096885813148789,Robin Lopez
2021-04-09,27.216666666666665,32.6,1.1977954684629517,Robin Lopez
2021-04-10,15.216666666666669,5.0,0.32858707557502737,Robin Lopez
2021-04-12,14.183333333333334,11.9,0.8390129259694478,Robin Lopez
2021-04-14,13.75,10.0,0.7272727272727273,Robin Lopez
2021-04-16,11.416666666666666,2.0,0.17518248175182483,Robin Lopez
2021-04-17,22.333333333333332,24.5,1.0970149253731345,Robin Lopez
2021-04-19,16.116666666666667,19.4,1.2037228541882108,Robin Lopez
2021-04-21,9.816666666666666,5.4,0.5500848896434636,Robin Lopez
2021-04-23,18.033333333333335,11.7,0.6487985212569315,Robin Lopez
2021-04-25,10.916666666666666,20.5,1.8778625954198473,Robin Lopez
2021-04-28,8.516666666666667,11.2,1.3150684931506846,Robin Lopez
2021-04-30,6.3,1.5,0.2380952380952381,Robin Lopez
2021-05-01,17.916666666666668,8.8,0.49116279069767443,Robin Lopez
2020-12-26,37.53333333333333,27.299999999999997,0.7273534635879219,Kevin Love
2020-12-27,8.833333333333334,13.6,1.5396226415094338,Kevin Love
2021-03-12,10.016666666666667,5.2,0.519134775374376,Kevin Love
2021-03-14,1.6833333333333333,0.0,0.0,Kevin Love
2021-04-01,20.166666666666668,19.3,0.9570247933884297,Kevin Love
2021-04-03,23.0,26.5,1.1521739130434783,Kevin Love
2021-04-05,26.316666666666666,27.1,1.0297656744775174,Kevin Love
2021-04-08,23.3,38.2,1.6394849785407726,Kevin Love
2021-04-10,20.883333333333333,25.1,1.2019154030327215,Kevin Love
2021-04-11,31.11666666666667,31.5,1.012319228709159,Kevin Love
2021-04-14,26.683333333333334,36.2,1.3566520924422236,Kevin Love
2021-04-15,21.783333333333335,17.2,0.789594491201224,Kevin Love
2021-04-17,30.1,29.2,0.9700996677740863,Kevin Love
2021-04-19,29.966666666666665,30.6,1.021134593993326,Kevin Love
2021-04-21,25.7,28.799999999999997,1.1206225680933852,Kevin Love
2021-04-23,27.316666666666666,20.0,0.7321537522879805,Kevin Love
2021-04-25,27.516666666666666,20.5,0.7450030284675955,Kevin Love
2021-04-26,24.033333333333335,23.4,0.9736477115117891,Kevin Love
2021-04-28,35.0,35.0,1.0,Kevin Love
2021-04-30,22.133333333333333,10.5,0.4743975903614458,Kevin Love
2021-05-01,29.1,33.7,1.1580756013745706,Kevin Love
2020-12-23,38.56666666666667,31.200000000000003,0.8089887640449438,Kyle Lowry
2020-12-26,35.46666666666667,35.0,0.9868421052631579,Kyle Lowry
2020-12-29,37.21666666666667,46.1,1.238692342140618,Kyle Lowry
2020-12-31,36.81666666666667,36.4,0.9886826618379356,Kyle Lowry
2021-01-02,39.25,33.2,0.845859872611465,Kyle Lowry
2021-01-04,32.86666666666667,36.5,1.1105476673427992,Kyle Lowry
2021-01-06,38.43333333333333,42.8,1.113616652211622,Kyle Lowry
2021-01-10,33.51666666666667,38.8,1.1576330183988062,Kyle Lowry
2021-01-11,35.56666666666667,27.799999999999997,0.7816307403936268,Kyle Lowry
2021-01-14,34.86666666666667,43.2,1.2390057361376674,Kyle Lowry
2021-01-16,36.7,35.2,0.9591280653950953,Kyle Lowry
2021-01-18,35.11666666666667,43.3,1.233032747982914,Kyle Lowry
2021-01-20,36.21666666666667,34.5,0.9526000920386561,Kyle Lowry
2021-01-25,32.95,16.9,0.5128983308042487,Kyle Lowry
2021-01-27,37.4,28.700000000000003,0.7673796791443851,Kyle Lowry
2021-01-29,37.166666666666664,25.6,0.6887892376681615,Kyle Lowry
2021-01-31,36.61666666666667,44.7,1.2207555757851616,Kyle Lowry
2021-02-02,34.416666666666664,50.0,1.4527845036319613,Kyle Lowry
2021-02-05,37.68333333333333,48.5,1.2870411322423707,Kyle Lowry
2021-02-06,36.88333333333333,19.1,0.5178490736556711,Kyle Lowry
2021-02-08,7.700000000000001,5.5,0.7142857142857142,Kyle Lowry
2021-02-10,32.78333333333334,41.3,1.2597864768683271,Kyle Lowry
2021-02-11,32.51666666666667,34.2,1.0517683239364428,Kyle Lowry
2021-02-14,40.1,36.8,0.9177057356608478,Kyle Lowry
2021-02-16,21.95,38.2,1.7403189066059228,Kyle Lowry
2021-02-24,35.016666666666666,47.4,1.353641123274631,Kyle Lowry
2021-02-26,33.11666666666667,52.2,1.576245596376447,Kyle Lowry
2021-03-03,35.11666666666667,39.8,1.1333649738965352,Kyle Lowry
2021-03-04,40.083333333333336,45.1,1.125155925155925,Kyle Lowry
2021-03-11,38.71666666666667,33.2,0.8575118381403358,Kyle Lowry
2021-03-13,30.91666666666667,41.4,1.3390835579514822,Kyle Lowry
2021-03-14,36.583333333333336,38.0,1.0387243735763096,Kyle Lowry
2021-03-17,35.6,42.7,1.199438202247191,Kyle Lowry
2021-03-19,34.916666666666664,28.0,0.8019093078758951,Kyle Lowry
2021-03-21,40.13333333333333,34.6,0.8621262458471761,Kyle Lowry
2021-03-22,36.666666666666664,38.8,1.0581818181818181,Kyle Lowry
2021-03-24,33.41666666666667,27.5,0.8229426433915211,Kyle Lowry
2021-03-26,34.81666666666667,24.0,0.6893250359023455,Kyle Lowry
2021-03-29,23.883333333333333,17.2,0.7201674808094906,Kyle Lowry
2021-04-11,37.35,40.4,1.0816599732262382,Kyle Lowry
2021-04-21,35.05,28.9,0.8245363766048502,Kyle Lowry
2021-04-24,36.4,27.9,0.7664835164835164,Kyle Lowry
2021-04-26,33.66666666666667,31.0,0.9207920792079206,Kyle Lowry
2021-04-27,37.03333333333333,34.4,0.9288928892889289,Kyle Lowry
2021-04-29,33.550000000000004,41.5,1.2369597615499253,Kyle Lowry
2021-05-02,40.65,57.9,1.4243542435424354,Kyle Lowry
2020-12-22,6.6,6.4,0.9696969696969698,Timothe Luwawu-Cabarrot
2020-12-25,2.5,4.0,1.6,Timothe Luwawu-Cabarrot
2020-12-27,12.0,13.0,1.0833333333333333,Timothe Luwawu-Cabarrot
2020-12-28,39.88333333333333,36.2,0.9076473046385292,Timothe Luwawu-Cabarrot
2020-12-30,26.416666666666668,7.2,0.2725552050473186,Timothe Luwawu-Cabarrot
2021-01-01,20.65,2.7,0.13075060532687652,Timothe Luwawu-Cabarrot
2021-01-03,23.816666666666666,20.3,0.8523442967109868,Timothe Luwawu-Cabarrot
2021-01-05,24.333333333333332,15.100000000000001,0.6205479452054795,Timothe Luwawu-Cabarrot
2021-01-07,26.433333333333334,27.3,1.0327868852459017,Timothe Luwawu-Cabarrot
2021-01-08,17.833333333333332,7.1,0.3981308411214953,Timothe Luwawu-Cabarrot
2021-01-10,20.716666666666665,19.2,0.9267900241351569,Timothe Luwawu-Cabarrot
2021-01-12,22.85,16.4,0.7177242888402625,Timothe Luwawu-Cabarrot
2021-01-13,24.233333333333334,17.4,0.718019257221458,Timothe Luwawu-Cabarrot
2021-01-16,24.1,4.4,0.18257261410788383,Timothe Luwawu-Cabarrot
2021-01-18,9.066666666666666,0.0,0.0,Timothe Luwawu-Cabarrot
2021-01-20,11.5,12.9,1.1217391304347826,Timothe Luwawu-Cabarrot
2021-01-22,26.166666666666668,13.7,0.5235668789808917,Timothe Luwawu-Cabarrot
2021-01-23,15.716666666666669,11.4,0.7253446447507953,Timothe Luwawu-Cabarrot
2021-01-25,13.133333333333333,11.9,0.9060913705583757,Timothe Luwawu-Cabarrot
2021-01-27,18.633333333333333,11.4,0.6118067978533095,Timothe Luwawu-Cabarrot
2021-01-29,19.75,26.5,1.3417721518987342,Timothe Luwawu-Cabarrot
2021-01-31,17.316666666666666,15.100000000000001,0.8719923002887393,Timothe Luwawu-Cabarrot
2021-02-02,12.3,13.1,1.065040650406504,Timothe Luwawu-Cabarrot
2021-02-05,14.3,12.4,0.8671328671328671,Timothe Luwawu-Cabarrot
2021-02-06,33.21666666666667,19.9,0.5990968389362769,Timothe Luwawu-Cabarrot
2021-02-09,19.5,9.3,0.47692307692307695,Timothe Luwawu-Cabarrot
2021-02-10,17.183333333333334,6.1,0.3549951503394762,Timothe Luwawu-Cabarrot
2021-02-13,23.55,24.7,1.048832271762208,Timothe Luwawu-Cabarrot
2021-02-15,23.75,14.9,0.6273684210526316,Timothe Luwawu-Cabarrot
2021-02-16,22.316666666666666,12.4,0.5556385362210605,Timothe Luwawu-Cabarrot
2021-02-18,26.95,26.9,0.9981447124304267,Timothe Luwawu-Cabarrot
2021-02-21,5.616666666666666,2.4,0.427299703264095,Timothe Luwawu-Cabarrot
2021-02-25,22.066666666666666,17.6,0.797583081570997,Timothe Luwawu-Cabarrot
2021-02-27,24.15,8.2,0.33954451345755693,Timothe Luwawu-Cabarrot
2021-03-15,1.6833333333333333,0.0,0.0,Timothe Luwawu-Cabarrot
2021-03-17,7.0,8.1,1.157142857142857,Timothe Luwawu-Cabarrot
2021-03-23,27.2,23.3,0.8566176470588236,Timothe Luwawu-Cabarrot
2021-03-24,33.95,17.5,0.5154639175257731,Timothe Luwawu-Cabarrot
2021-03-26,22.166666666666668,15.7,0.7082706766917293,Timothe Luwawu-Cabarrot
2021-03-29,14.516666666666667,0.5,0.03444316877152698,Timothe Luwawu-Cabarrot
2021-03-31,11.683333333333334,3.2,0.2738944365192582,Timothe Luwawu-Cabarrot
2021-04-01,15.1,10.2,0.6754966887417219,Timothe Luwawu-Cabarrot
2021-04-04,13.666666666666666,6.9,0.5048780487804878,Timothe Luwawu-Cabarrot
2021-04-05,31.933333333333337,23.1,0.7233820459290188,Timothe Luwawu-Cabarrot
2021-04-07,26.1,11.9,0.4559386973180076,Timothe Luwawu-Cabarrot
2021-04-10,9.05,7.4,0.8176795580110497,Timothe Luwawu-Cabarrot
2021-04-13,23.783333333333335,15.7,0.6601261387526278,Timothe Luwawu-Cabarrot
2021-04-14,24.866666666666667,11.3,0.4544235924932976,Timothe Luwawu-Cabarrot
2021-04-16,10.6,7.2,0.679245283018868,Timothe Luwawu-Cabarrot
2021-04-18,16.06666666666667,12.7,0.7904564315352695,Timothe Luwawu-Cabarrot
2021-04-20,22.25,9.5,0.42696629213483145,Timothe Luwawu-Cabarrot
2021-04-21,19.833333333333332,8.4,0.42352941176470593,Timothe Luwawu-Cabarrot
2021-04-23,9.283333333333333,8.6,0.926391382405745,Timothe Luwawu-Cabarrot
2021-04-29,19.166666666666668,11.7,0.6104347826086955,Timothe Luwawu-Cabarrot
2021-04-30,3.433333333333333,6.0,1.7475728155339807,Timothe Luwawu-Cabarrot
2020-12-26,4.133333333333334,5.7,1.379032258064516,Trey Lyles
2020-12-27,6.066666666666666,2.4,0.3956043956043956,Trey Lyles
2021-01-03,18.6,12.799999999999999,0.6881720430107526,Trey Lyles
2021-01-07,0.95,0.0,0.0,Trey Lyles
2021-01-10,35.0,20.0,0.5714285714285714,Trey Lyles
2021-01-12,18.3,10.8,0.5901639344262295,Trey Lyles
2021-01-18,2.216666666666667,0.0,0.0,Trey Lyles
2021-01-20,11.75,8.6,0.7319148936170212,Trey Lyles
2021-01-24,2.9166666666666665,3.9,1.3371428571428572,Trey Lyles
2021-01-30,10.533333333333333,3.5999999999999996,0.34177215189873417,Trey Lyles
2021-02-01,6.216666666666667,5.5,0.8847184986595175,Trey Lyles
2021-02-03,13.483333333333333,14.4,1.0679851668726825,Trey Lyles
2021-02-09,25.983333333333334,22.2,0.8543938422065426,Trey Lyles
2021-02-12,8.8,1.2,0.13636363636363635,Trey Lyles
2021-02-24,26.266666666666666,19.5,0.7423857868020305,Trey Lyles
2021-02-27,35.8,20.4,0.5698324022346368,Trey Lyles
2021-03-01,27.216666666666665,18.4,0.676056338028169,Trey Lyles
2021-03-02,30.066666666666666,33.0,1.0975609756097562,Trey Lyles
2021-03-04,26.816666666666666,31.5,1.1746426351771286,Trey Lyles
2021-03-10,7.316666666666666,2.4,0.32801822323462415,Trey Lyles
2021-03-12,12.433333333333334,7.3,0.5871313672922251,Trey Lyles
2021-03-14,14.3,1.7000000000000002,0.1188811188811189,Trey Lyles
2021-03-24,12.666666666666666,8.9,0.7026315789473685,Trey Lyles
2021-03-23,3.2666666666666666,-1.0,-0.30612244897959184,Will Magnay
2020-12-27,5.9,3.4000000000000004,0.576271186440678,Thon Maker
2020-12-31,9.333333333333334,10.2,1.0928571428571427,Thon Maker
2021-01-02,4.9,2.5,0.5102040816326531,Thon Maker
2021-01-04,17.633333333333333,15.5,0.8790170132325142,Thon Maker
2021-01-06,14.483333333333333,16.2,1.1185270425776754,Thon Maker
2021-01-07,5.016666666666667,0.0,0.0,Thon Maker
2021-01-09,10.183333333333334,7.4,0.7266775777414075,Thon Maker
2021-01-12,9.016666666666667,17.4,1.9297597042513859,Thon Maker
2020-12-26,20.433333333333334,9.0,0.44045676998368677,Theo Maledon
2020-12-28,19.733333333333334,9.0,0.4560810810810811,Theo Maledon
2020-12-29,20.183333333333334,10.7,0.5301403798513624,Theo Maledon
2020-12-31,26.35,14.0,0.5313092979127134,Theo Maledon
2021-01-02,19.35,23.6,1.2196382428940569,Theo Maledon
2021-01-04,17.75,11.2,0.6309859154929577,Theo Maledon
2021-01-06,19.2,11.4,0.59375,Theo Maledon
2021-01-08,22.233333333333334,14.5,0.6521739130434783,Theo Maledon
2021-01-10,18.65,17.7,0.9490616621983915,Theo Maledon
2021-01-12,15.216666666666669,4.9,0.32201533406352684,Theo Maledon
2021-01-13,25.783333333333335,14.4,0.5585003232062056,Theo Maledon
2021-01-15,14.85,14.600000000000001,0.9831649831649832,Theo Maledon
2021-01-19,20.5,16.1,0.7853658536585366,Theo Maledon
2021-01-22,19.316666666666666,16.0,0.8283002588438308,Theo Maledon
2021-01-24,16.783333333333335,5.9,0.3515392254220457,Theo Maledon
2021-01-25,21.733333333333334,15.8,0.7269938650306749,Theo Maledon
2021-01-27,29.783333333333335,22.2,0.7453833240067151,Theo Maledon
2021-01-29,33.41666666666667,34.1,1.020448877805486,Theo Maledon
2021-02-01,28.383333333333333,17.7,0.6236054022313564,Theo Maledon
2021-02-03,35.8,33.6,0.9385474860335197,Theo Maledon
2021-02-06,31.000000000000004,22.6,0.7290322580645161,Theo Maledon
2021-02-16,27.85,16.9,0.6068222621184919,Theo Maledon
2021-02-17,33.81666666666667,26.0,0.7688516510596353,Theo Maledon
2021-02-19,30.083333333333332,16.6,0.5518005540166205,Theo Maledon
2021-02-21,33.25000000000001,15.899999999999999,0.47819548872180434,Theo Maledon
2021-02-22,33.71666666666667,19.5,0.5783489866534849,Theo Maledon
2021-02-24,34.733333333333334,22.1,0.6362763915547025,Theo Maledon
2021-02-26,34.416666666666664,37.8,1.0983050847457627,Theo Maledon
2021-02-27,32.333333333333336,15.600000000000001,0.4824742268041237,Theo Maledon
2021-03-03,30.733333333333338,16.1,0.5238611713665944,Theo Maledon
2021-03-04,29.35,21.9,0.746166950596252,Theo Maledon
2021-03-11,35.65,27.3,0.7657784011220197,Theo Maledon
2021-03-13,28.933333333333334,14.3,0.4942396313364055,Theo Maledon
2021-03-16,32.16666666666667,14.3,0.44455958549222796,Theo Maledon
2021-03-18,21.966666666666665,18.9,0.8603945371775418,Theo Maledon
2021-03-21,32.31666666666667,26.8,0.8292934502320783,Theo Maledon
2021-03-22,33.31666666666667,25.3,0.7593796898449224,Theo Maledon
2021-03-24,32.483333333333334,15.8,0.4864032837352488,Theo Maledon
2021-03-27,37.11666666666667,41.6,1.1207903008531657,Theo Maledon
2021-03-29,28.483333333333334,20.7,0.7267407840842598,Theo Maledon
2021-03-31,32.45,30.4,0.9368258859784282,Theo Maledon
2021-04-02,31.03333333333334,41.5,1.3372717508055851,Theo Maledon
2021-04-03,22.25,10.9,0.4898876404494382,Theo Maledon
2021-04-05,26.266666666666666,19.7,0.75,Theo Maledon
2021-04-07,36.4,38.5,1.0576923076923077,Theo Maledon
2021-04-08,30.133333333333333,25.4,0.8429203539823008,Theo Maledon
2021-04-10,29.55,15.899999999999999,0.5380710659898477,Theo Maledon
2021-04-13,23.4,11.0,0.47008547008547014,Theo Maledon
2021-04-14,31.31666666666667,23.1,0.7376263970196912,Theo Maledon
2021-04-16,29.85,26.6,0.8911222780569514,Theo Maledon
2021-04-18,27.933333333333334,13.8,0.4940334128878282,Theo Maledon
2021-04-19,29.183333333333334,26.9,0.92175899486008,Theo Maledon
2021-04-21,36.06666666666667,19.9,0.5517560073937152,Theo Maledon
2021-04-23,31.100000000000005,38.4,1.2347266881028935,Theo Maledon
2021-04-26,22.216666666666665,15.2,0.6841710427606902,Theo Maledon
2021-04-27,22.883333333333333,15.100000000000001,0.6598689002184998,Theo Maledon
2021-04-29,31.850000000000005,25.2,0.7912087912087911,Theo Maledon
2021-05-01,24.466666666666665,11.2,0.45776566757493187,Theo Maledon
2021-05-02,28.216666666666665,29.8,1.056113408151211,Theo Maledon
2020-12-31,18.75,4.8,0.256,Karim Mane
2021-01-04,2.8833333333333333,0.0,0.0,Karim Mane
2021-01-06,3.6666666666666665,1.0,0.27272727272727276,Karim Mane
2021-01-08,21.333333333333332,10.5,0.4921875,Karim Mane
2021-01-11,3.033333333333333,1.2,0.3956043956043956,Karim Mane
2021-01-15,6.2,3.0,0.48387096774193544,Karim Mane
2021-03-21,3.8833333333333337,0.0,0.0,Karim Mane
2021-03-26,18.633333333333333,10.4,0.5581395348837209,Karim Mane
2021-03-28,6.016666666666667,3.9,0.6481994459833795,Karim Mane
2021-04-12,3.916666666666667,2.0,0.5106382978723404,Karim Mane
2020-12-22,1.0166666666666668,0.0,0.0,Terance Mann
2020-12-25,4.733333333333333,2.0,0.4225352112676056,Terance Mann
2020-12-27,23.85,9.6,0.4025157232704402,Terance Mann
2020-12-29,24.833333333333332,15.3,0.6161073825503356,Terance Mann
2020-12-30,8.083333333333334,4.8,0.5938144329896906,Terance Mann
2021-01-01,6.733333333333333,4.6,0.6831683168316831,Terance Mann
2021-01-05,8.633333333333333,5.6,0.6486486486486487,Terance Mann
2021-01-06,0.4,0.0,0.0,Terance Mann
2021-01-08,0.7166666666666667,2.0,2.7906976744186047,Terance Mann
2021-01-10,0.21666666666666667,0.0,0.0,Terance Mann
2021-01-15,30.25,31.299999999999997,1.0347107438016527,Terance Mann
2021-01-17,10.933333333333334,4.6,0.42073170731707316,Terance Mann
2021-01-20,2.8833333333333333,7.1,2.4624277456647397,Terance Mann
2021-01-22,0.85,2.7,3.1764705882352944,Terance Mann
2021-01-24,4.416666666666667,5.1,1.1547169811320752,Terance Mann
2021-01-26,33.983333333333334,34.3,1.00931829328102,Terance Mann
2021-01-28,26.816666666666666,20.6,0.7681789931634556,Terance Mann
2021-01-29,12.183333333333334,14.8,1.2147742818057456,Terance Mann
2021-01-31,16.06666666666667,6.7,0.41701244813278,Terance Mann
2021-02-03,3.933333333333334,3.2,0.8135593220338982,Terance Mann
2021-02-05,19.333333333333332,13.8,0.713793103448276,Terance Mann
2021-02-07,26.466666666666665,21.7,0.8198992443324937,Terance Mann
2021-02-10,19.8,16.0,0.8080808080808081,Terance Mann
2021-02-12,33.00000000000001,21.8,0.6606060606060605,Terance Mann
2021-02-14,20.166666666666668,15.7,0.7785123966942148,Terance Mann
2021-02-15,36.88333333333333,26.9,0.7293267058291911,Terance Mann
2021-02-17,29.633333333333333,16.3,0.5500562429696289,Terance Mann
2021-02-19,13.516666666666667,3.4000000000000004,0.2515413070283601,Terance Mann
2021-02-21,17.75,10.4,0.5859154929577465,Terance Mann
2021-02-23,20.216666666666665,20.6,1.0189612530915089,Terance Mann
2021-02-25,12.266666666666667,3.4000000000000004,0.27717391304347827,Terance Mann
2021-02-26,17.516666666666666,22.2,1.2673644148430068,Terance Mann
2021-02-28,14.85,11.8,0.7946127946127947,Terance Mann
2021-03-02,16.6,4.5,0.2710843373493976,Terance Mann
2021-03-04,29.483333333333334,27.5,0.9327303561334087,Terance Mann
2021-03-11,16.866666666666667,12.0,0.7114624505928854,Terance Mann
2021-03-14,27.133333333333333,25.9,0.9545454545454545,Terance Mann
2021-03-15,13.0,5.4,0.4153846153846154,Terance Mann
2021-03-17,13.55,7.8,0.5756457564575646,Terance Mann
2021-03-20,22.716666666666665,19.8,0.8716067498165812,Terance Mann
2021-03-22,29.016666666666666,36.0,1.2406662837449742,Terance Mann
2021-03-24,24.5,14.899999999999999,0.6081632653061224,Terance Mann
2021-03-25,32.13333333333334,31.9,0.9927385892116181,Terance Mann
2021-03-27,28.533333333333335,28.1,0.9848130841121495,Terance Mann
2021-03-29,33.71666666666667,33.2,0.9846762234305487,Terance Mann
2021-03-30,30.283333333333335,27.4,0.9047881122729773,Terance Mann
2021-04-01,26.65,26.2,0.9831144465290808,Terance Mann
2021-04-04,19.766666666666666,12.3,0.6222596964586847,Terance Mann
2021-04-06,9.883333333333333,8.0,0.8094435075885329,Terance Mann
2021-04-08,5.2,1.5,0.28846153846153844,Terance Mann
2021-04-09,35.6,42.1,1.1825842696629214,Terance Mann
2021-04-11,21.766666666666666,14.6,0.6707503828483921,Terance Mann
2021-04-13,24.55,26.3,1.0712830957230142,Terance Mann
2021-04-14,28.65,15.3,0.5340314136125655,Terance Mann
2021-04-16,18.016666666666666,9.2,0.5106382978723404,Terance Mann
2021-04-18,22.183333333333334,15.100000000000001,0.6806912096168295,Terance Mann
2021-04-20,24.183333333333334,9.9,0.4093728463128877,Terance Mann
2021-04-21,33.833333333333336,35.7,1.0551724137931036,Terance Mann
2021-04-23,37.016666666666666,13.1,0.3538946420531292,Terance Mann
2021-04-26,29.483333333333334,21.8,0.7394007914075749,Terance Mann
2021-04-28,34.25,25.2,0.7357664233576642,Terance Mann
2021-05-01,13.25,7.4,0.5584905660377358,Terance Mann
2021-01-04,7.783333333333334,5.4,0.6937901498929336,Nico Mannion
2021-01-21,8.100000000000001,7.199999999999999,0.8888888888888886,Nico Mannion
2021-01-23,9.616666666666667,17.0,1.7677642980935875,Nico Mannion
2021-01-25,2.45,2.0,0.8163265306122448,Nico Mannion
2021-01-27,2.4833333333333334,1.2,0.4832214765100671,Nico Mannion
2021-01-28,5.633333333333334,7.8,1.3846153846153846,Nico Mannion
2021-03-04,31.26666666666667,20.8,0.6652452025586354,Nico Mannion
2021-03-11,21.333333333333332,15.600000000000001,0.7312500000000001,Nico Mannion
2021-03-14,12.366666666666667,15.399999999999999,1.2452830188679245,Nico Mannion
2021-03-15,18.783333333333335,17.2,0.9157054125998224,Nico Mannion
2021-03-17,17.916666666666668,17.6,0.9823255813953489,Nico Mannion
2021-03-19,13.85,6.9,0.4981949458483755,Nico Mannion
2021-03-20,12.816666666666666,10.4,0.8114434330299091,Nico Mannion
2021-03-23,17.833333333333332,18.0,1.0093457943925235,Nico Mannion
2021-03-25,29.433333333333334,23.7,0.8052095130237825,Nico Mannion
2021-03-26,25.183333333333334,26.1,1.0363997352746526,Nico Mannion
2021-03-29,6.416666666666667,2.2,0.34285714285714286,Nico Mannion
2021-04-01,1.4333333333333333,-1.0,-0.6976744186046512,Nico Mannion
2021-04-02,30.4,18.0,0.5921052631578948,Nico Mannion
2021-04-12,3.833333333333334,1.7000000000000002,0.4434782608695652,Nico Mannion
2021-04-14,12.0,4.6,0.3833333333333333,Nico Mannion
2021-04-15,1.3,3.0,2.3076923076923075,Nico Mannion
2021-04-19,0.15,0.0,0.0,Nico Mannion
2021-04-23,2.1333333333333333,1.5,0.703125,Nico Mannion
